OBSERVER ID,Year,Month
obsr202812,2010,4
obsr185621,2010,10
obsr176659,2010,12
obsr29782,2010,2
obsr180107,2010,1
obsr181806,2010,3
obsr42717,2010,9
obsr187109,2010,2
obsr91755,2010,7
obsr11194,2010,9
obsr190654,2010,12
obsr176734,2010,6
obsr11194,2010,1
obsr163891,2010,4
obsr97293,2010,8
obsr23029,2010,5
obsr280167,2010,5
obsr244792,2010,4
obsr110441,2010,2
obsr17906,2010,12
obsr210461,2010,9
obsr15309,2010,5
obsr280086,2010,3
obsr148204,2010,12
obsr121444,2010,11
obsr162861,2010,1
obsr89428,2010,1
obsr186637,2010,2
obsr105078,2010,11
obsr162174,2010,5
obsr228920,2010,9
obsr21346,2010,2
obsr88424,2010,10
obsr39454,2010,7
obsr189349,2010,5
obsr26228,2010,7
obsr100914,2010,2
obsr190748,2010,3
obsr161403,2010,1
obsr188956,2010,5
obsr33868,2010,1
obsr128311,2010,1
obsr40728,2010,1
obsr300862,2010,7
obsr131563,2010,10
obsr160067,2010,3
obsr143887,2010,3
obsr177019,2010,9
obsr204092,2010,10
obsr149113,2010,4
obsr195365,2010,10
obsr21346,2010,3
obsr163772,2010,4
obsr190748,2010,8
obsr103363,2010,5
obsr127757,2010,1
obsr237437,2010,8
obsr176734,2010,8
obsr21346,2010,1
obsr31215,2010,2
obsr51241,2010,7
obsr229871,2010,11
obsr44181,2010,3
obsr201666,2010,9
obsr91119,2010,11
obsr93009,2010,5
obsr190654,2010,10
obsr195365,2010,2
obsr18128,2010,5
obsr213679,2010,4
obsr855284,2010,11
obsr142860,2010,5
obsr193293,2010,4
obsr127757,2010,4
obsr188541,2010,5
obsr42717,2010,5
obsr141282,2010,5
obsr185422,2010,3
obsr194390,2010,12
obsr186105,2010,3
obsr122047,2010,5
obsr39398,2010,9
obsr60088,2010,9
obsr18090,2010,5
obsr119075,2010,3
obsr451061,2010,6
obsr90631,2010,4
obsr150845,2010,10
obsr122439,2010,4
obsr215041,2010,6
obsr206933,2010,3
obsr176999,2010,4
obsr99498,2010,8
obsr295684,2010,4
obsr21166,2010,1
obsr156744,2010,8
obsr92769,2010,5
obsr178040,2010,4
obsr244792,2010,6
obsr1578,2010,10
obsr318670,2010,5
obsr101592,2010,1
obsr134567,2010,9
obsr186105,2010,5
obsr218172,2010,5
obsr178040,2010,1
obsr236649,2010,5
obsr121444,2010,10
obsr198314,2010,2
obsr145570,2010,9
obsr126575,2010,6
obsr106700,2010,9
obsr55872,2010,5
obsr280086,2010,12
obsr141300,2010,11
obsr97293,2010,10
obsr29782,2010,1
obsr88554,2010,11
obsr118164,2010,7
obsr14526,2010,8
obsr113420,2010,8
obsr651846,2010,8
obsr102203,2010,9
obsr156744,2010,5
obsr18777,2010,2
obsr143887,2010,7
obsr1066210,2010,1
obsr138370,2010,2
obsr42655,2010,1
obsr208289,2010,2
obsr144758,2010,4
obsr174515,2010,4
obsr97533,2010,1
obsr173028,2010,2
obsr165941,2010,10
obsr96691,2010,3
obsr105328,2010,9
obsr28990,2010,1
obsr155029,2010,1
obsr177019,2010,6
obsr298922,2010,5
obsr2267,2010,11
obsr38868,2010,8
obsr91119,2010,4
obsr23245,2010,12
obsr181634,2010,12
obsr41337,2010,8
obsr218249,2010,5
obsr178949,2010,11
obsr213679,2010,3
obsr226882,2010,10
obsr198159,2010,4
obsr215041,2010,9
obsr20565,2010,4
obsr202934,2010,12
obsr181463,2010,9
obsr178004,2010,9
obsr121611,2010,8
obsr318670,2010,6
obsr178004,2010,6
obsr23208,2010,5
obsr132390,2010,12
obsr198159,2010,6
obsr91370,2010,7
obsr97449,2010,5
obsr142860,2010,7
obsr238623,2010,12
obsr553622,2010,1
obsr210461,2010,8
obsr60335,2010,5
obsr42623,2010,2
obsr106700,2010,3
obsr175633,2010,2
obsr229710,2010,9
obsr42717,2010,7
obsr439989,2010,12
obsr11194,2010,11
obsr197809,2010,11
obsr18303,2010,7
obsr220776,2010,8
obsr220776,2010,7
obsr20565,2010,7
obsr56479,2010,7
obsr20565,2010,8
obsr139228,2010,10
obsr134374,2010,5
obsr216236,2010,10
obsr300821,2010,5
obsr166632,2010,9
obsr188956,2010,4
obsr88424,2010,5
obsr213689,2010,6
obsr30907,2010,12
obsr40728,2010,10
obsr89518,2010,11
obsr195365,2010,3
obsr237437,2010,11
obsr195212,2010,8
obsr242763,2010,1
obsr165817,2010,6
obsr47368,2010,6
obsr210592,2010,4
obsr195365,2010,12
obsr55778,2010,12
obsr190508,2010,6
obsr197809,2010,6
obsr189310,2010,6
obsr212177,2010,3
obsr231258,2010,11
obsr60088,2010,10
obsr202251,2010,4
obsr291652,2010,11
obsr155183,2010,3
obsr104651,2010,11
obsr164612,2010,8
obsr161403,2010,3
obsr51602,2010,10
obsr398164,2010,3
obsr24203,2010,12
obsr201995,2010,4
obsr178004,2010,8
obsr156501,2010,4
obsr195212,2010,4
obsr33868,2010,6
obsr209698,2010,1
obsr227190,2010,8
obsr89562,2010,3
obsr53387,2010,11
obsr228145,2010,10
obsr224603,2010,7
obsr22529,2010,4
obsr104651,2010,3
obsr180878,2010,10
obsr21578,2010,12
obsr35766,2010,11
obsr88424,2010,7
obsr176999,2010,1
obsr21166,2010,11
obsr108443,2010,4
obsr21752,2010,9
obsr38868,2010,3
obsr95598,2010,10
obsr143887,2010,2
obsr163772,2010,8
obsr190508,2010,12
obsr202511,2010,3
obsr237437,2010,7
obsr58810,2010,12
obsr199070,2010,10
obsr97519,2010,7
obsr102197,2010,9
obsr162861,2010,9
obsr290792,2010,10
obsr208830,2010,2
obsr1578,2010,12
obsr139929,2010,4
obsr40176,2010,3
obsr143887,2010,6
obsr42623,2010,9
obsr18090,2010,10
obsr160583,2010,2
obsr133408,2010,12
obsr44037,2010,6
obsr206932,2010,6
obsr131471,2010,11
obsr44181,2010,1
obsr109517,2010,4
obsr194389,2010,6
obsr210745,2010,3
obsr190654,2010,3
obsr181806,2010,2
obsr185621,2010,7
obsr51602,2010,3
obsr238010,2010,6
obsr230421,2010,9
obsr194111,2010,1
obsr40616,2010,5
obsr160067,2010,8
obsr208431,2010,2
obsr30455,2010,2
obsr163772,2010,3
obsr44181,2010,11
obsr185621,2010,6
obsr143073,2010,3
obsr147638,2010,4
obsr18303,2010,12
obsr212177,2010,2
obsr95514,2010,5
obsr33868,2010,5
obsr230421,2010,10
obsr104651,2010,10
obsr116090,2010,6
obsr40728,2010,7
obsr213951,2010,4
obsr194390,2010,5
obsr188329,2010,3
obsr197993,2010,1
obsr271972,2010,5
obsr140170,2010,4
obsr193293,2010,5
obsr165990,2010,11
obsr210456,2010,4
obsr99498,2010,4
obsr145570,2010,10
obsr29782,2010,11
obsr51602,2010,4
obsr102904,2010,3
obsr95642,2010,5
obsr200797,2010,11
obsr38366,2010,3
obsr178949,2010,4
obsr58253,2010,2
obsr13760,2010,2
obsr100914,2010,1
obsr30455,2010,3
obsr12006,2010,11
obsr248167,2010,7
obsr213627,2010,8
obsr117538,2010,9
obsr225863,2010,7
obsr88554,2010,9
obsr185422,2010,5
obsr312385,2010,11
obsr210461,2010,7
obsr159915,2010,1
obsr14526,2010,1
obsr198159,2010,10
obsr57052,2010,11
obsr55778,2010,11
obsr91370,2010,4
obsr206295,2010,4
obsr207119,2010,12
obsr39386,2010,5
obsr51241,2010,5
obsr31905,2010,1
obsr202934,2010,10
obsr3206,2010,5
obsr198159,2010,5
obsr29361,2010,7
obsr219185,2010,5
obsr204797,2010,9
obsr219787,2010,10
obsr37218,2010,8
obsr178757,2010,3
obsr229149,2010,10
obsr116942,2010,5
obsr101755,2010,1
obsr209698,2010,10
obsr138721,2010,6
obsr88599,2010,1
obsr281691,2010,10
obsr140240,2010,2
obsr41337,2010,3
obsr110905,2010,4
obsr126911,2010,10
obsr41337,2010,11
obsr224010,2010,7
obsr155403,2010,1
obsr91247,2010,3
obsr134567,2010,8
obsr195212,2010,11
obsr178040,2010,5
obsr236601,2010,10
obsr26228,2010,10
obsr642042,2010,7
obsr212177,2010,4
obsr160583,2010,6
obsr136531,2010,9
obsr197809,2010,12
obsr86405,2010,6
obsr176734,2010,12
obsr2267,2010,10
obsr130964,2010,12
obsr160067,2010,9
obsr7291,2010,2
obsr199374,2010,12
obsr231258,2010,10
obsr204092,2010,4
obsr97519,2010,12
obsr221695,2010,6
obsr163772,2010,9
obsr60088,2010,2
obsr117538,2010,10
obsr236803,2010,10
obsr180933,2010,11
obsr5220,2010,9
obsr229873,2010,8
obsr39909,2010,1
obsr180878,2010,12
obsr58253,2010,9
obsr41808,2010,12
obsr128311,2010,5
obsr228248,2010,10
obsr182219,2010,8
obsr206933,2010,5
obsr171769,2010,12
obsr208165,2010,2
obsr176734,2010,11
obsr181806,2010,9
obsr94050,2010,8
obsr208313,2010,4
obsr21578,2010,2
obsr237329,2010,10
obsr190748,2010,12
obsr180933,2010,4
obsr42655,2010,2
obsr220700,2010,5
obsr213627,2010,1
obsr227190,2010,11
obsr93009,2010,4
obsr143887,2010,9
obsr182394,2010,12
obsr162861,2010,2
obsr91247,2010,6
obsr141300,2010,10
obsr237437,2010,9
obsr228635,2010,10
obsr41746,2010,11
obsr190748,2010,11
obsr153517,2010,9
obsr213689,2010,11
obsr94050,2010,9
obsr109517,2010,1
obsr238387,2010,9
obsr177019,2010,1
obsr97533,2010,4
obsr216045,2010,7
obsr35766,2010,2
obsr198314,2010,4
obsr235938,2010,12
obsr181806,2010,12
obsr193348,2010,10
obsr18128,2010,11
obsr194111,2010,9
obsr182394,2010,3
obsr40533,2010,5
obsr40728,2010,3
obsr184551,2010,11
obsr161805,2010,12
obsr99548,2010,8
obsr126898,2010,5
obsr105078,2010,12
obsr88554,2010,7
obsr29183,2010,5
obsr187253,2010,5
obsr89518,2010,1
obsr202251,2010,9
obsr21346,2010,8
obsr20226,2010,4
obsr185422,2010,4
obsr206866,2010,11
obsr20635,2010,5
obsr91370,2010,3
obsr439989,2010,2
obsr19006,2010,5
obsr98373,2010,12
obsr91370,2010,11
obsr206933,2010,4
obsr232724,2010,10
obsr18303,2010,9
obsr226882,2010,5
obsr20635,2010,3
obsr182394,2010,8
obsr233268,2010,8
obsr214546,2010,12
obsr181463,2010,2
obsr42655,2010,10
obsr126575,2010,11
obsr51325,2010,1
obsr7291,2010,11
obsr50591,2010,3
obsr128311,2010,8
obsr91247,2010,4
obsr94050,2010,3
obsr163345,2010,7
obsr7291,2010,8
obsr89518,2010,2
obsr99498,2010,2
obsr89131,2010,1
obsr165990,2010,10
obsr189055,2010,9
obsr20565,2010,6
obsr55872,2010,4
obsr93009,2010,3
obsr182394,2010,4
obsr1578,2010,3
obsr213679,2010,2
obsr138561,2010,11
obsr55778,2010,5
obsr182394,2010,7
obsr126898,2010,3
obsr40608,2010,3
obsr208079,2010,5
obsr88554,2010,10
obsr181634,2010,1
obsr119075,2010,6
obsr189349,2010,2
obsr215786,2010,5
obsr92769,2010,9
obsr228358,2010,8
obsr172200,2010,7
obsr145091,2010,10
obsr237329,2010,1
obsr213236,2010,5
obsr119075,2010,5
obsr92769,2010,1
obsr220559,2010,8
obsr236484,2010,11
obsr225179,2010,7
obsr206933,2010,11
obsr96691,2010,1
obsr132390,2010,5
obsr29782,2010,6
obsr211545,2010,4
obsr94907,2010,8
obsr94907,2010,2
obsr221242,2010,9
obsr156744,2010,2
obsr149009,2010,5
obsr177019,2010,11
obsr56211,2010,1
obsr118882,2010,9
obsr89518,2010,10
obsr222916,2010,11
obsr250723,2010,8
obsr41337,2010,12
obsr190748,2010,4
obsr146205,2010,7
obsr110373,2010,10
obsr16646,2010,10
obsr141722,2010,3
obsr221695,2010,10
obsr216196,2010,4
obsr167221,2010,10
obsr538231,2010,7
obsr237437,2010,10
obsr139705,2010,1
obsr91247,2010,1
obsr185422,2010,11
obsr220776,2010,6
obsr51325,2010,7
obsr141449,2010,11
obsr95598,2010,12
obsr155029,2010,7
obsr126898,2010,6
obsr2045,2010,3
obsr20226,2010,3
obsr39398,2010,12
obsr226384,2010,2
obsr60088,2010,1
obsr113539,2010,8
obsr163891,2010,12
obsr51602,2010,5
obsr185621,2010,12
obsr322442,2010,3
obsr35766,2010,10
obsr121378,2010,9
obsr21578,2010,8
obsr166861,2010,7
obsr155029,2010,2
obsr236933,2010,12
obsr42623,2010,5
obsr28990,2010,6
obsr23245,2010,2
obsr13613,2010,7
obsr183556,2010,9
obsr148762,2010,3
obsr295204,2010,4
obsr29183,2010,1
obsr31905,2010,7
obsr96691,2010,8
obsr237329,2010,8
obsr91370,2010,9
obsr219412,2010,6
obsr232763,2010,9
obsr8348,2010,11
obsr89562,2010,1
obsr39918,2010,6
obsr173028,2010,6
obsr341100,2010,1
obsr188892,2010,6
obsr186105,2010,6
obsr93009,2010,8
obsr546583,2010,5
obsr45635,2010,5
obsr218731,2010,5
obsr181463,2010,4
obsr342555,2010,12
obsr176659,2010,4
obsr181634,2010,9
obsr176741,2010,5
obsr221695,2010,7
obsr134420,2010,6
obsr51241,2010,12
obsr183708,2010,9
obsr178949,2010,10
obsr26228,2010,2
obsr97293,2010,1
obsr165740,2010,12
obsr280566,2010,11
obsr56211,2010,6
obsr31905,2010,10
obsr206932,2010,12
obsr176659,2010,5
obsr1578,2010,4
obsr229710,2010,11
obsr18173,2010,9
obsr98373,2010,9
obsr30455,2010,6
obsr229410,2010,9
obsr178004,2010,3
obsr176659,2010,6
obsr188956,2010,2
obsr144718,2010,11
obsr167455,2010,3
obsr228920,2010,4
obsr47965,2010,6
obsr214494,2010,4
obsr143073,2010,11
obsr127757,2010,3
obsr339915,2010,4
obsr40608,2010,4
obsr178040,2010,10
obsr26721,2010,5
obsr221224,2010,5
obsr60921,2010,2
obsr173028,2010,1
obsr18777,2010,9
obsr1066210,2010,2
obsr234593,2010,11
obsr116821,2010,10
obsr138561,2010,12
obsr102462,2010,10
obsr53894,2010,7
obsr218172,2010,6
obsr35186,2010,3
obsr216196,2010,9
obsr139353,2010,6
obsr33868,2010,4
obsr192129,2010,8
obsr163772,2010,11
obsr218172,2010,12
obsr298922,2010,4
obsr184351,2010,7
obsr131563,2010,7
obsr118882,2010,8
obsr178004,2010,1
obsr290835,2010,3
obsr178413,2010,1
obsr203489,2010,6
obsr178004,2010,12
obsr120142,2010,1
obsr126575,2010,12
obsr118882,2010,1
obsr439989,2010,3
obsr213627,2010,10
obsr115891,2010,8
obsr121444,2010,1
obsr178004,2010,10
obsr212158,2010,3
obsr219412,2010,2
obsr138370,2010,1
obsr128058,2010,11
obsr1066210,2010,4
obsr182773,2010,5
obsr179765,2010,10
obsr154070,2010,1
obsr208018,2010,2
obsr212158,2010,10
obsr194825,2010,11
obsr39905,2010,3
obsr1578,2010,11
obsr90347,2010,5
obsr29419,2010,10
obsr141469,2010,5
obsr95514,2010,4
obsr126575,2010,1
obsr131761,2010,10
obsr22301,2010,5
obsr299611,2010,8
obsr277757,2010,5
obsr336273,2010,5
obsr208478,2010,10
obsr172619,2010,10
obsr121444,2010,12
obsr217058,2010,10
obsr149113,2010,5
obsr183325,2010,5
obsr237329,2010,11
obsr1070599,2010,5
obsr143147,2010,6
obsr94050,2010,2
obsr238010,2010,12
obsr208373,2010,2
obsr89562,2010,11
obsr205492,2010,1
obsr204092,2010,9
obsr166861,2010,6
obsr131204,2010,7
obsr35766,2010,1
obsr192320,2010,3
obsr143499,2010,9
obsr217943,2010,4
obsr118882,2010,4
obsr91247,2010,2
obsr341100,2010,4
obsr295204,2010,5
obsr197809,2010,2
obsr21578,2010,5
obsr58253,2010,10
obsr203530,2010,1
obsr42655,2010,8
obsr198314,2010,1
obsr105328,2010,11
obsr194790,2010,3
obsr41746,2010,3
obsr251496,2010,5
obsr31905,2010,4
obsr126898,2010,1
obsr150845,2010,9
obsr159915,2010,8
obsr39905,2010,5
obsr223748,2010,9
obsr186637,2010,5
obsr312385,2010,12
obsr8348,2010,8
obsr236496,2010,12
obsr2267,2010,9
obsr23245,2010,7
obsr187109,2010,4
obsr194825,2010,2
obsr129392,2010,6
obsr180528,2010,9
obsr182219,2010,9
obsr52522,2010,10
obsr200394,2010,2
obsr224010,2010,8
obsr237329,2010,12
obsr448950,2010,8
obsr38366,2010,12
obsr439989,2010,5
obsr55872,2010,8
obsr166861,2010,9
obsr123137,2010,4
obsr229151,2010,3
obsr42623,2010,7
obsr189973,2010,7
obsr112083,2010,9
obsr51325,2010,11
obsr227804,2010,11
obsr208803,2010,2
obsr211346,2010,2
obsr98420,2010,12
obsr265943,2010,10
obsr175871,2010,1
obsr42655,2010,6
obsr156744,2010,3
obsr107791,2010,2
obsr213024,2010,4
obsr163891,2010,2
obsr94050,2010,1
obsr182394,2010,6
obsr129663,2010,8
obsr219787,2010,9
obsr40695,2010,5
obsr233300,2010,12
obsr30455,2010,1
obsr167259,2010,11
obsr99498,2010,6
obsr33868,2010,12
obsr288446,2010,11
obsr173810,2010,2
obsr44181,2010,12
obsr418664,2010,6
obsr201995,2010,5
obsr194111,2010,2
obsr129663,2010,6
obsr116821,2010,7
obsr12006,2010,8
obsr291652,2010,4
obsr217058,2010,12
obsr202251,2010,10
obsr174738,2010,8
obsr209698,2010,2
obsr150845,2010,12
obsr129663,2010,5
obsr234964,2010,11
obsr18090,2010,7
obsr204092,2010,3
obsr131204,2010,3
obsr162174,2010,4
obsr60921,2010,3
obsr1434935,2010,10
obsr330585,2010,5
obsr163984,2010,8
obsr270533,2010,4
obsr232818,2010,10
obsr231052,2010,10
obsr19006,2010,8
obsr12006,2010,10
obsr221695,2010,11
obsr208384,2010,2
obsr119891,2010,5
obsr219787,2010,12
obsr40533,2010,1
obsr28990,2010,11
obsr308407,2010,10
obsr223019,2010,6
obsr21166,2010,5
obsr181463,2010,10
obsr39379,2010,5
obsr318670,2010,9
obsr89562,2010,8
obsr209915,2010,3
obsr116821,2010,6
obsr7291,2010,12
obsr129602,2010,3
obsr180878,2010,11
obsr167221,2010,11
obsr156275,2010,5
obsr176659,2010,11
obsr318670,2010,4
obsr214546,2010,4
obsr547831,2010,10
obsr201098,2010,4
obsr192204,2010,8
obsr51325,2010,5
obsr141075,2010,7
obsr13613,2010,9
obsr219412,2010,10
obsr91370,2010,5
obsr12006,2010,5
obsr171203,2010,9
obsr212158,2010,4
obsr181463,2010,5
obsr31905,2010,5
obsr116090,2010,7
obsr227804,2010,9
obsr21578,2010,11
obsr108906,2010,10
obsr171769,2010,3
obsr130532,2010,8
obsr138721,2010,4
obsr138561,2010,4
obsr60422,2010,12
obsr294272,2010,9
obsr96691,2010,6
obsr206933,2010,1
obsr21166,2010,9
obsr210461,2010,4
obsr222916,2010,12
obsr188811,2010,5
obsr126911,2010,4
obsr160067,2010,1
obsr130133,2010,6
obsr236484,2010,10
obsr140240,2010,4
obsr136531,2010,6
obsr202511,2010,1
obsr126911,2010,2
obsr727752,2010,4
obsr2808,2010,9
obsr134420,2010,3
obsr194389,2010,3
obsr104651,2010,4
obsr53511,2010,10
obsr222663,2010,4
obsr185621,2010,2
obsr276800,2010,10
obsr202251,2010,6
obsr102462,2010,1
obsr194111,2010,3
obsr183694,2010,10
obsr160583,2010,3
obsr40728,2010,11
obsr102462,2010,6
obsr336273,2010,9
obsr148204,2010,1
obsr12006,2010,12
obsr165817,2010,7
obsr58253,2010,12
obsr93553,2010,12
obsr173469,2010,5
obsr182578,2010,3
obsr213627,2010,4
obsr105078,2010,8
obsr86405,2010,12
obsr2417,2010,10
obsr2267,2010,1
obsr212158,2010,9
obsr165740,2010,1
obsr229016,2010,8
obsr48314,2010,3
obsr48314,2010,7
obsr215786,2010,7
obsr391860,2010,7
obsr294272,2010,1
obsr145907,2010,11
obsr223457,2010,12
obsr109018,2010,11
obsr100914,2010,6
obsr94050,2010,11
obsr284928,2010,7
obsr201098,2010,2
obsr216395,2010,4
obsr115921,2010,8
obsr212177,2010,11
obsr217058,2010,5
obsr182219,2010,11
obsr225483,2010,5
obsr22529,2010,5
obsr224010,2010,10
obsr211930,2010,12
obsr38325,2010,3
obsr138561,2010,7
obsr5989,2010,10
obsr20635,2010,12
obsr157709,2010,7
obsr139353,2010,11
obsr88599,2010,2
obsr91370,2010,8
obsr3206,2010,12
obsr102462,2010,4
obsr212608,2010,10
obsr172200,2010,9
obsr106700,2010,2
obsr185422,2010,9
obsr51325,2010,3
obsr210799,2010,7
obsr138432,2010,5
obsr96691,2010,4
obsr928012,2010,10
obsr219539,2010,5
obsr928012,2010,7
obsr121058,2010,5
obsr223806,2010,7
obsr201876,2010,4
obsr176734,2010,9
obsr60754,2010,4
obsr185422,2010,8
obsr185422,2010,12
obsr142285,2010,10
obsr118882,2010,3
obsr219787,2010,11
obsr291652,2010,3
obsr174932,2010,3
obsr185577,2010,9
obsr86410,2010,6
obsr238387,2010,11
obsr54305,2010,6
obsr274617,2010,11
obsr192630,2010,10
obsr209698,2010,12
obsr167221,2010,12
obsr205401,2010,9
obsr238452,2010,12
obsr138745,2010,10
obsr182219,2010,12
obsr131566,2010,7
obsr213679,2010,1
obsr58253,2010,11
obsr194724,2010,7
obsr264466,2010,9
obsr206793,2010,2
obsr220918,2010,5
obsr180878,2010,5
obsr144758,2010,3
obsr21578,2010,4
obsr206038,2010,1
obsr195212,2010,2
obsr41746,2010,12
obsr88554,2010,1
obsr105078,2010,1
obsr195212,2010,3
obsr294272,2010,5
obsr208948,2010,2
obsr219212,2010,5
obsr31363,2010,1
obsr202934,2010,7
obsr23933,2010,12
obsr230339,2010,10
obsr30097,2010,11
obsr206932,2010,10
obsr2267,2010,12
obsr185621,2010,3
obsr198159,2010,11
obsr56479,2010,10
obsr115891,2010,12
obsr152570,2010,9
obsr210456,2010,11
obsr133050,2010,7
obsr198159,2010,2
obsr110441,2010,3
obsr141921,2010,1
obsr204092,2010,8
obsr107891,2010,11
obsr140240,2010,12
obsr91370,2010,10
obsr2903,2010,5
obsr125350,2010,11
obsr36128,2010,3
obsr140112,2010,3
obsr176999,2010,5
obsr162991,2010,11
obsr91234,2010,1
obsr50591,2010,5
obsr195212,2010,7
obsr154120,2010,10
obsr178949,2010,2
obsr807358,2010,6
obsr89131,2010,4
obsr138561,2010,8
obsr342555,2010,5
obsr213692,2010,5
obsr174457,2010,2
obsr238518,2010,9
obsr238387,2010,6
obsr52007,2010,7
obsr238387,2010,8
obsr110905,2010,5
obsr175835,2010,1
obsr216196,2010,7
obsr100914,2010,11
obsr219787,2010,6
obsr105984,2010,6
obsr195212,2010,6
obsr88424,2010,9
obsr184551,2010,1
obsr9552,2010,5
obsr213236,2010,4
obsr95262,2010,1
obsr220035,2010,7
obsr425323,2010,5
obsr57774,2010,6
obsr219738,2010,5
obsr193293,2010,9
obsr331267,2010,6
obsr965110,2010,5
obsr673869,2010,10
obsr242467,2010,3
obsr659691,2010,9
obsr155029,2010,11
obsr316095,2010,12
obsr171621,2010,12
obsr23245,2010,3
obsr229149,2010,5
obsr226384,2010,9
obsr240091,2010,5
obsr181806,2010,11
obsr131471,2010,7
obsr55872,2010,6
obsr163891,2010,11
obsr163772,2010,2
obsr92769,2010,10
obsr210461,2010,12
obsr113347,2010,3
obsr200252,2010,5
obsr318670,2010,12
obsr131204,2010,10
obsr53511,2010,11
obsr207810,2010,5
obsr94637,2010,12
obsr207226,2010,2
obsr207623,2010,2
obsr134374,2010,3
obsr18235,2010,4
obsr55872,2010,7
obsr162861,2010,3
obsr166632,2010,1
obsr252215,2010,11
obsr58253,2010,6
obsr219537,2010,5
obsr182394,2010,10
obsr202251,2010,12
obsr31021,2010,8
obsr229871,2010,8
obsr225436,2010,10
obsr336273,2010,10
obsr240427,2010,3
obsr57052,2010,2
obsr1752,2010,9
obsr106700,2010,11
obsr18128,2010,12
obsr649385,2010,5
obsr184015,2010,12
obsr342555,2010,9
obsr8348,2010,5
obsr182394,2010,11
obsr151031,2010,1
obsr210663,2010,5
obsr161805,2010,1
obsr224157,2010,7
obsr754139,2010,10
obsr203576,2010,1
obsr223386,2010,6
obsr97519,2010,1
obsr236484,2010,9
obsr134420,2010,11
obsr233227,2010,11
obsr217074,2010,4
obsr224661,2010,9
obsr234646,2010,12
obsr116821,2010,9
obsr128311,2010,2
obsr194389,2010,5
obsr224415,2010,7
obsr639652,2010,5
obsr228967,2010,8
obsr20226,2010,10
obsr203451,2010,4
obsr165817,2010,1
obsr228608,2010,9
obsr20565,2010,12
obsr213181,2010,4
obsr53894,2010,6
obsr20565,2010,2
obsr215041,2010,3
obsr185621,2010,9
obsr107791,2010,3
obsr40176,2010,11
obsr174457,2010,10
obsr219787,2010,8
obsr143073,2010,10
obsr119891,2010,12
obsr181634,2010,7
obsr102904,2010,5
obsr115891,2010,6
obsr48314,2010,5
obsr195629,2010,5
obsr219787,2010,4
obsr140715,2010,9
obsr173028,2010,9
obsr57543,2010,10
obsr218210,2010,6
obsr202934,2010,4
obsr224777,2010,7
obsr59913,2010,4
obsr115374,2010,6
obsr48290,2010,2
obsr207976,2010,2
obsr238387,2010,12
obsr206004,2010,4
obsr1070599,2010,3
obsr221558,2010,6
obsr97293,2010,4
obsr187253,2010,6
obsr224797,2010,11
obsr208996,2010,3
obsr217943,2010,3
obsr49786,2010,1
obsr236649,2010,12
obsr176659,2010,3
obsr226384,2010,1
obsr141300,2010,8
obsr202934,2010,11
obsr205239,2010,1
obsr141075,2010,9
obsr184551,2010,6
obsr22428,2010,4
obsr186105,2010,8
obsr202934,2010,1
obsr181463,2010,1
obsr167221,2010,9
obsr220598,2010,5
obsr11194,2010,8
obsr216763,2010,4
obsr178685,2010,2
obsr55097,2010,2
obsr238428,2010,12
obsr156744,2010,6
obsr186105,2010,10
obsr209915,2010,5
obsr36128,2010,12
obsr42655,2010,12
obsr118882,2010,7
obsr184551,2010,10
obsr280167,2010,6
obsr248167,2010,5
obsr218239,2010,7
obsr238387,2010,2
obsr53387,2010,2
obsr119891,2010,2
obsr309566,2010,3
obsr143147,2010,4
obsr126911,2010,11
obsr124371,2010,8
obsr95514,2010,7
obsr131471,2010,12
obsr134420,2010,12
obsr217471,2010,5
obsr439989,2010,11
obsr138433,2010,12
obsr983596,2010,8
obsr219262,2010,5
obsr194111,2010,6
obsr198159,2010,3
obsr107683,2010,2
obsr171203,2010,1
obsr42717,2010,12
obsr51325,2010,9
obsr221245,2010,5
obsr45635,2010,6
obsr31905,2010,12
obsr202251,2010,11
obsr96691,2010,5
obsr50591,2010,4
obsr38006,2010,2
obsr138432,2010,4
obsr228393,2010,8
obsr26228,2010,1
obsr204092,2010,7
obsr136531,2010,3
obsr3298,2010,5
obsr157961,2010,5
obsr312385,2010,2
obsr221276,2010,5
obsr116821,2010,2
obsr173810,2010,8
obsr280566,2010,1
obsr211545,2010,3
obsr227140,2010,12
obsr51193,2010,5
obsr217943,2010,9
obsr342555,2010,2
obsr198314,2010,3
obsr381955,2010,4
obsr237329,2010,9
obsr237437,2010,5
obsr216395,2010,5
obsr207119,2010,10
obsr201098,2010,6
obsr232763,2010,12
obsr60921,2010,4
obsr51241,2010,1
obsr402256,2010,4
obsr233300,2010,5
obsr322860,2010,4
obsr195212,2010,10
obsr232888,2010,12
obsr12006,2010,2
obsr226384,2010,3
obsr21578,2010,3
obsr288446,2010,12
obsr122439,2010,12
obsr164560,2010,9
obsr120366,2010,4
obsr236649,2010,1
obsr290792,2010,6
